2025-09-10 17:10:32,817 - INFO - ==============================================================
2025-09-10 17:10:34,212 - INFO - ✅ Envío exitoso. Lote 10295e6a-0a08-4720-8f8a-b084ed0ca167. Respuesta del servidor: 200
2025-09-10 17:10:52,834 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-10 17:10:52,835 - INFO - 📤 Enviando lote 519d3290-9c46-4ffe-9123-0833c422cd05 (1 evento(s)) al backend...
2025-09-10 17:10:53,996 - INFO - ✅ Envío exitoso. Lote 519d3290-9c46-4ffe-9123-0833c422cd05. Respuesta del servidor: 200
2025-09-10 17:11:22,898 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-10 17:11:22,899 - INFO - 📤 Enviando lote e9b88003-42db-439c-906e-350f5cdd1bc6 (1 evento(s)) al backend...
2025-09-10 17:11:24,299 - INFO - ✅ Envío exitoso. Lote e9b88003-42db-439c-906e-350f5cdd1bc6. Respuesta del servidor: 200
2025-09-10 17:11:42,016 - INFO - 🚪 Puerta Abierta! Iniciando sesión de captura...
2025-09-10 17:11:46,956 - INFO - 🚪 Puerta Cerrada o Timeout. Finalizando captura y delegando al procesador...
2025-09-10 17:11:46,960 - INFO - ==================== ⚙️ INICIO ANÁLISIS DE SESIÓN ====================
2025-09-10 17:11:46,960 - INFO - 🧠 Sistema en modo IDLE, listo para la siguiente apertura.
2025-09-10 17:11:47,655 - INFO -   - Datos de entrada: 15 detecciones de ArUco, 3 eventos de sensor.
2025-09-10 17:11:47,655 - INFO -   - Resultado: 1 transacciones netas para enviar.
2025-09-10 17:11:47,658 - INFO - ==============================================================
2025-09-10 17:11:47,658 - INFO - 📤 Enviando lote daa57c7a-7826-498b-baca-191efb287695 (1 evento(s)) al backend...
2025-09-10 17:11:49,225 - INFO - ✅ Envío exitoso. Lote daa57c7a-7826-498b-baca-191efb287695. Respuesta del servidor: 200
2025-09-10 17:11:52,960 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-10 17:11:52,961 - INFO - 📤 Enviando lote e0c6a931-da14-45c7-9d40-015a0c9bc910 (1 evento(s)) al backend...
2025-09-10 17:11:54,181 - INFO - ✅ Envío exitoso. Lote e0c6a931-da14-45c7-9d40-015a0c9bc910. Respuesta del servidor: 200
2025-09-10 17:12:23,024 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-10 17:12:23,025 - INFO - 📤 Enviando lote c33c0d1a-44fc-4ce5-a376-4193256993a6 (1 evento(s)) al backend...
2025-09-10 17:12:24,331 - INFO - ✅ Envío exitoso. Lote c33c0d1a-44fc-4ce5-a376-4193256993a6. Respuesta del servidor: 200
2025-09-14 15:12:45,178 - INFO - 🔄 Realizando carga inicial de la base de datos de productos...
2025-09-14 15:12:46,372 - WARNING - No se pudo cargar la base de datos desde el backend (404 Client Error: Not Found for url: https://311e945abbc8.ngrok-free.app/api/products.json).
2025-09-14 15:12:46,374 - WARNING - Intentando cargar la última versión local desde 'd:\Desktop\GITHUB jumaar\vorak\MODULO-NEVERA\products.json'.
2025-09-14 15:12:46,375 - INFO - ✅ Base de datos local cargada con 20 entradas.
2025-09-14 15:12:46,379 - INFO - Intentando conectar al ESP32 en COM3...
2025-09-14 15:12:46,381 - INFO - 🛰️  Hilo de envío offline iniciado.
2025-09-14 15:12:46,410 - INFO - 🧠 Cerebro Principal iniciado. Esperando eventos...
2025-09-14 15:12:48,412 - INFO - ✅ Conexión con ESP32 exitosa.
2025-09-14 15:12:50,743 - INFO - [Cámara 0] Cámara abierta y lista.
2025-09-14 15:12:56,554 - INFO - ✅ Offset de tiempo global inicial calculado.
2025-09-14 15:12:56,555 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 15:12:56,558 - INFO - 📤 Enviando lote 78dbfa12-f411-4492-98d2-4eb77713d3dc (1 evento(s)) al backend...
2025-09-14 15:12:57,717 - INFO - ✅ Envío exitoso. Lote 78dbfa12-f411-4492-98d2-4eb77713d3dc. Respuesta del servidor: 200
2025-09-14 15:13:26,623 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 15:13:26,625 - INFO - 📤 Enviando lote bdb00b59-c8d5-4a6c-ae09-6741705db26a (1 evento(s)) al backend...
2025-09-14 15:13:28,118 - INFO - ✅ Envío exitoso. Lote bdb00b59-c8d5-4a6c-ae09-6741705db26a. Respuesta del servidor: 200
2025-09-14 15:13:56,695 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 15:13:56,696 - INFO - 📤 Enviando lote 98143492-7245-4784-aa3b-1a4ae15c0ed8 (1 evento(s)) al backend...
2025-09-14 15:13:57,906 - INFO - ✅ Envío exitoso. Lote 98143492-7245-4784-aa3b-1a4ae15c0ed8. Respuesta del servidor: 200
2025-09-14 15:14:26,765 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 15:14:26,767 - INFO - 📤 Enviando lote f163a0a4-838a-4595-b3af-418fff692082 (1 evento(s)) al backend...
2025-09-14 15:14:28,108 - INFO - ✅ Envío exitoso. Lote f163a0a4-838a-4595-b3af-418fff692082. Respuesta del servidor: 200
2025-09-14 15:14:56,837 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 15:14:56,838 - INFO - 📤 Enviando lote b78b5604-24cc-4545-a141-1cd00ea912dc (1 evento(s)) al backend...
2025-09-14 15:14:58,162 - INFO - ✅ Envío exitoso. Lote b78b5604-24cc-4545-a141-1cd00ea912dc. Respuesta del servidor: 200
2025-09-14 15:16:24,411 - INFO - 🔄 Realizando carga inicial de la base de datos de productos...
2025-09-14 15:16:25,582 - INFO - ✅ Base de datos de productos cargada desde el backend: https://311e945abbc8.ngrok-free.app/api/products.json
2025-09-14 15:16:25,585 - INFO - Intentando conectar al ESP32 en COM3...
